date,close,dividend,high,low,open,split,volume
2013-04-23,5747.8,,5757.7,5704.25,5757.7,,299473984.0
2013-04-25,5820.55,,5826.95,5765.85,5765.85,,358475008.0
2013-04-26,5779.45,,5811.9,5768.85,5808.4,,283324992.0
2013-04-29,5816.4,,5828.4,5779.85,5785.5,,251711008.0
2013-04-30,5846.2,,5869.25,5783.15,5843.45,,308287008.0
2013-05-02,5917.35,,5935.4,5828.85,5828.85,,308619008.0
2013-05-03,5868.8,,5920.6,5859.2,5912.8,,329972000.0
2013-05-06,5897.45,,5902.55,5854.15,5869.3,,238872992.0
2013-05-07,5967.2,,5973.3,5910.3,5910.3,,254176000.0
2013-05-08,5986.75,,5998.4,5948.35,5986.15,,225564000.0
2013-05-09,5968.0,,6000.7,5958.9,5994.4,,232768992.0
2013-05-10,6012.4,,6020.45,5964.5,5964.5,,223470000.0
2013-05-11,6025.15,,6031.45,6005.85,6005.95,,16971298.0
2013-05-13,5906.15,,6022.8,5898.65,6017.25,,217880992.0
2013-05-14,5921.6,,5948.45,5896.55,5913.25,,217396992.0
2013-05-15,6065.05,,6072.9,5943.6,5943.6,,291236000.0
2013-05-16,6090.85,,6108.25,6048.55,6048.55,,308748000.0
2013-05-17,6112.35,,6122.3,6069.9,6093.35,,282390016.0
2013-05-20,6076.7,,6151.6,6066.3,6122.95,,264003008.0
2013-05-21,6034.35,,6095.3,6023.6,6072.15,,257471008.0
2013-05-22,6013.15,,6070.25,5994.1,6048.65,,250399008.0
2013-05-23,5890.85,,5996.3,5879.55,5972.85,,350423008.0
2013-05-24,5911.65,,5935.8,5861.45,5930.85,,268544000.0
2013-05-27,6005.95,,6019.0,5904.75,5917.3,,215887008.0
2013-05-28,6030.65,,6048.3,5983.05,6008.8,,241699008.0
2013-05-29,6019.85,,6038.05,5987.7,6038.05,,241827008.0
2013-05-30,6035.55,,6043.8,5989.55,5989.55,,343319008.0
2013-05-31,5912.6,,6015.1,5904.4,6013.5,,336431008.0
2013-06-03,5877.85,,5926.8,5853.45,5922.25,,240966000.0
2013-06-04,5867.0,,5924.45,5857.4,5880.35,,226764000.0
2013-06-05,5872.05,,5881.45,5833.5,5855.45,,218324000.0
2013-06-06,5866.6,,5899.85,5820.6,5842.95,,227379008.0
2013-06-07,5822.2,,5912.4,5814.35,5847.95,,228282000.0
2013-06-10,5808.05,,5869.9,5787.3,5847.8,,207468992.0
2013-06-11,5716.7,,5796.7,5708.85,5778.9,,313936000.0
2013-06-12,5680.25,,5713.6,5661.2,5697.85,,317523008.0
2013-06-13,5615.6,,5652.3,5605.3,5629.4,,241791008.0
2013-06-14,5719.65,,5729.6,5659.15,5662.45,,212480992.0
2013-06-17,5764.7,,5769.15,5683.3,5730.55,,194643008.0
2013-06-18,5738.05,,5784.6,5729.05,5757.7,,236447008.0
2013-06-19,5751.35,,5756.55,5709.8,5730.15,,236144000.0
2013-06-20,5589.15,,5686.05,5581.6,5686.05,,315795008.0
2013-06-21,5588.65,,5615.1,5548.25,5571.8,,320080000.0
2013-06-24,5504.05,,5561.55,5482.65,5561.5,,289504000.0
2013-06-25,5518.55,,5572.25,5477.55,5519.95,,313312992.0
2013-06-26,5500.15,,5545.9,5492.65,5539.75,,281604000.0
2013-06-27,5583.95,,5596.95,5536.8,5558.7,,384100000.0
2013-06-28,5736.3,,5745.3,5648.7,5648.7,,371524992.0
2013-07-01,5809.0,,5813.2,5727.75,5731.6,,308512000.0
2013-07-02,5768.3,,5814.2,5763.15,5798.15,,276215008.0
2013-07-03,5681.5,,5725.25,5671.55,5725.25,,278012992.0
2013-07-04,5741.15,,5752.5,5692.6,5705.9,,310216992.0
2013-07-05,5767.8,,5805.85,5757.35,5793.15,,226024992.0
2013-07-08,5720.75,,5741.65,5681.5,5734.65,,278678016.0
2013-07-09,5771.85,,5775.85,5743.95,5743.95,,246462000.0
2013-07-10,5732.4,,5792.85,5719.55,5783.15,,234758000.0
2013-07-11,5838.0,,5854.0,5804.0,5804.3,,218094000.0
2013-07-12,5905.0,,5913.5,5851.2,5895.85,,225267008.0
2013-07-15,5930.8,,5936.75,5880.9,5889.0,,231834000.0
2013-07-16,5856.2,,5866.55,5818.6,5836.8,,302539008.0
2013-07-17,5865.15,,5890.55,5820.65,5873.55,,361635008.0
2013-07-18,5932.95,,5944.5,5871.2,5876.75,,302920992.0
2013-07-19,5919.4,,5955.2,5911.35,5952.2,,279680000.0
2013-07-22,5919.55,,5952.35,5896.25,5898.9,,224944000.0
2013-07-23,5962.85,,5978.25,5948.95,5948.95,,255284992.0
2013-07-24,5873.0,,5932.8,5847.2,5919.3,,293673984.0
2013-07-25,5797.15,,5872.0,5788.1,5854.5,,405857984.0
2013-07-26,5771.5,,5833.15,5751.1,5826.6,,312991008.0
2013-07-29,5715.4,,5765.9,5710.1,5755.35,,267172000.0
2013-07-30,5633.75,,5739.8,5627.3,5719.1,,288999008.0
2013-07-31,5623.8,,5632.35,5551.65,5617.45,,417200992.0
2013-08-01,5598.45,,5689.05,5554.0,5655.55,,392756992.0
2013-08-02,5545.85,,5632.35,5513.35,5621.4,,379046016.0
2013-08-05,5558.2,,5585.65,5528.6,5552.6,,325476000.0
2013-08-06,5419.05,,5535.2,5399.25,5535.2,,379399008.0
2013-08-07,5410.85,,5452.0,5373.5,5425.7,,390630016.0
2013-08-08,5455.55,,5465.0,5402.55,5402.55,,321683008.0
2013-08-12,5504.4,,5532.55,5447.2,5495.3,,314940992.0
2013-08-13,5593.35,,5598.05,5474.65,5493.25,,341617984.0
2013-08-14,5635.45,,5645.6,5590.65,5608.35,,352011008.0
2013-08-16,5406.5,,5604.4,5395.95,5598.05,,396144992.0
2013-08-19,5309.1,,5393.6,5257.1,5393.6,,362352000.0
2013-08-20,5290.15,,5305.75,5205.65,5250.05,,397748992.0
2013-08-21,5196.7,,5390.5,5165.75,5379.75,,425944000.0
2013-08-22,5293.45,,5303.6,5145.7,5174.85,,439598016.0
2013-08-23,5357.35,,5363.6,5270.4,5315.0,,386329984.0
2013-08-26,5365.45,,5413.0,5343.95,5384.5,,366856000.0
2013-08-27,5182.5,,5319.6,5173.85,5319.6,,438732992.0
2013-08-28,5170.9,,5200.5,5016.85,5129.7,,508796000.0
2013-08-29,5288.3,,5304.7,5188.95,5200.25,,530281984.0
2013-08-30,5348.4,,5366.05,5245.35,5289.85,,495519008.0
2013-09-02,5425.9,,5436.85,5357.8,5357.8,,326376000.0
2013-09-03,5227.7,,5454.65,5212.0,5450.4,,393390016.0
2013-09-04,5328.05,,5338.65,5213.1,5243.3,,360559008.0
2013-09-05,5465.45,,5493.05,5426.75,5426.75,,450312000.0
2013-09-06,5543.35,,5549.65,5440.5,5488.65,,402633984.0
2013-09-10,5745.6,,5752.0,5600.55,5600.55,,413919008.0
2013-09-11,5769.35,,5780.9,5692.35,5738.25,,431017984.0
2013-09-12,5705.45,,5787.85,5671.6,5787.85,,427431008.0
2013-09-13,5708.6,,5739.4,5681.05,5685.0,,333536000.0
2013-09-16,5699.1,,5807.8,5659.6,5786.0,,348785984.0
2013-09-17,5704.55,,5710.95,5662.7,5683.8,,250286000.0
2013-09-18,5750.3,,5763.85,5696.05,5724.15,,246491008.0
2013-09-19,5960.0,,5984.45,5886.9,5886.9,,492800000.0
2013-09-20,5868.55,,5974.45,5788.95,5951.0,,549376000.0
2013-09-23,5755.35,,5850.3,5739.05,5806.05,,343108000.0
2013-09-24,5758.2,,5801.55,5722.6,5722.6,,330023008.0
2013-09-25,5746.35,,5775.95,5684.55,5765.95,,344673984.0
2013-09-26,5753.75,,5786.45,5736.0,5746.35,,382792992.0
2013-09-27,5714.5,,5781.8,5703.3,5775.85,,261300000.0
2013-09-30,5621.65,,5688.2,5605.95,5683.75,,253328992.0
2013-10-01,5665.1,,5669.8,5585.4,5640.8,,261040992.0
2013-10-03,5788.0,,5794.75,5690.1,5701.4,,323667008.0
2013-10-04,5789.55,,5828.1,5766.65,5769.85,,324236000.0
2013-10-07,5793.55,,5797.7,5721.15,5774.6,,247846000.0
2013-10-08,5811.65,,5863.85,5799.6,5857.4,,265952000.0
2013-10-09,5887.25,,5894.0,5765.3,5777.3,,301855008.0
2013-10-10,5904.9,,5916.4,5868.3,5883.1,,245423008.0
2013-10-11,5968.95,,5980.55,5929.3,5980.55,,267520000.0
2013-10-14,5984.8,,5998.7,5961.15,5968.8,,214930000.0
2013-10-15,5956.9,,6025.55,5928.1,6017.05,,320206016.0
2013-10-17,5916.45,,5979.25,5904.8,5965.5,,321027008.0
2013-10-18,6049.3,,6059.15,5938.75,5938.75,,348350016.0
2013-10-21,6076.5,,6085.8,6036.75,6059.6,,317440000.0
2013-10-22,6078.3,,6093.65,6056.45,6065.25,,283198016.0
2013-10-23,6057.25,,6094.5,5996.65,6086.6,,309175008.0
2013-10-24,6043.3,,6124.7,6025.0,6043.4,,242675008.0
2013-10-25,6019.2,,6048.4,6002.95,6032.7,,223655008.0
2013-10-28,5971.85,,6040.5,5965.75,6026.8,,209410064.0
2013-10-29,6086.9,,6093.3,5952.45,5977.2,,310585984.0
2013-10-30,6117.9,,6134.2,6089.0,6098.95,,286996992.0
2013-10-31,6166.7,,6175.35,6104.75,6104.75,,410504000.0
2013-11-01,6179.7,,6199.35,6156.85,6156.85,,386292992.0
2013-11-03,6201.15,,6213.8,6196.0,6203.75,,18165000.0
2013-11-05,6136.25,,6181.85,6123.75,6159.7,,320969984.0
2013-11-06,6100.15,,6155.5,6094.2,6142.5,,272308992.0
2013-11-07,6062.25,,6164.75,6056.4,6111.65,,289651008.0
2013-11-08,6025.15,,6064.15,6005.65,6047.15,,256256000.0
2013-11-11,5966.55,,6027.55,5957.45,6000.95,,274004992.0
2013-11-12,5911.65,,5994.65,5906.2,5974.3,,270516000.0
2013-11-13,5883.55,,5936.45,5869.3,5892.95,,285300000.0
2013-11-14,5956.25,,5994.9,5929.05,5929.05,,260824000.0
2013-11-18,6081.9,,6087.3,6007.3,6007.3,,257006000.0
2013-11-19,6093.45,,6103.75,6070.35,6087.7,,260092992.0
2013-11-20,6016.95,,6095.05,6002.1,6078.7,,266320000.0
2013-11-21,5898.0,,5992.6,5885.15,5992.6,,234864000.0
2013-11-22,5897.55,,5946.0,5874.95,5925.9,,219739008.0
2013-11-25,6011.2,,6017.35,5935.95,5935.95,,222171008.0
2013-11-26,5961.25,,6012.7,5951.8,5997.5,,317888000.0
2013-11-27,5959.7,,5977.1,5930.95,5965.2,,222923008.0
2013-11-28,5994.3,,6014.6,5973.2,5993.1,,332809984.0
2013-11-29,6075.95,,6081.15,6005.0,6005.0,,286820000.0
2013-12-02,6117.55,,6128.3,6074.05,6074.05,,224472992.0
2013-12-03,6100.9,,6127.55,6091.2,6104.65,,228632000.0
2013-12-04,6060.3,,6108.05,6050.95,6087.55,,280184000.0
2013-12-05,6133.65,,6188.95,6125.5,6156.95,,295924000.0
2013-12-06,6151.55,,6165.15,6123.6,6127.6,,236460992.0
2013-12-09,6248.35,,6297.6,6231.25,6297.6,,291068992.0
2013-12-10,6216.05,,6245.55,6193.2,6240.95,,317214016.0
2013-12-11,6189.15,,6205.35,6163.0,6193.0,,215888992.0
2013-12-12,6122.65,,6170.0,6116.6,6160.55,,215339008.0
2013-12-13,6054.1,,6095.75,6048.4,6089.05,,232244992.0
2013-12-16,6051.95,,6077.0,6041.2,6059.4,,208116992.0
2013-12-17,6041.4,,6089.6,6036.05,6076.4,,213000000.0
2013-12-18,6119.8,,6131.3,6033.75,6033.75,,323768000.0
2013-12-19,6077.95,,6163.35,6062.0,6154.25,,503620992.0
2013-12-20,6181.5,,6190.7,6084.3,6089.45,,245520992.0
2013-12-23,6195.3,,6227.05,6172.85,6172.85,,202682000.0
2013-12-24,6183.4,,6213.5,6175.35,6206.5,,165108992.0
2013-12-26,6194.45,,6217.25,6176.55,6187.3,,261435008.0
2013-12-27,6231.35,,6242.3,6208.6,6209.8,,151606000.0
2013-12-30,6210.75,,6260.55,6193.3,6253.65,,150352000.0
2013-12-31,6225.45,,6235.3,6205.95,6227.15,,152631008.0
2014-01-01,6227.55,,6247.75,6224.9,6244.55,,118175000.0
2014-01-02,6140.25,,6279.55,6131.05,6227.3,,249684000.0
2014-01-03,6136.85,,6145.5,6093.75,6115.0,,201603008.0
2014-01-06,6122.0,,6146.7,6101.25,6146.7,,174240992.0
2014-01-07,6087.95,,6150.8,6073.85,6133.6,,206506000.0
2014-01-08,6100.9,,6119.75,6086.4,6102.8,,217248000.0
2014-01-09,6087.75,,6113.55,6069.7,6107.0,,219495008.0
2014-01-10,6087.75,,6155.8,6059.95,6098.75,,232316000.0
2014-01-13,6171.25,,6183.55,6103.7,6103.7,,202692000.0
2014-01-14,6145.65,,6179.65,6138.25,6159.5,,166339008.0
2014-01-15,6215.35,,6219.3,6167.8,6167.8,,215543008.0
2014-01-16,6204.55,,6238.25,6190.15,6233.6,,222256000.0
2014-01-17,6145.35,,6211.3,6130.9,6193.4,,248186000.0
2014-01-20,6190.65,,6193.55,6129.8,6144.85,,181346000.0
2014-01-21,6199.85,,6217.85,6185.4,6205.55,,204815008.0
2014-01-22,6222.65,,6232.15,6176.7,6195.5,,199118000.0
2014-01-23,6226.05,,6234.55,6201.05,6209.9,,196924992.0
2014-01-24,6144.55,,6212.6,6142.55,6186.75,,226930000.0
2014-01-27,6008.45,,6069.65,6002.8,6069.65,,266050000.0
2014-01-28,5999.1,,6035.85,5963.4,6005.35,,280491008.0
2014-01-29,5999.2,,6043.9,5989.8,6033.05,,224228000.0
2014-01-30,5943.0,,5950.6,5902.9,5946.7,,339452992.0
2014-01-31,5976.0,,5983.65,5943.25,5954.4,,234087008.0
2014-02-03,5893.5,,5963.7,5886.8,5948.85,,205110000.0
2014-02-04,5896.35,,5912.25,5826.3,5842.05,,272392000.0
2014-02-05,5919.2,,5924.95,5864.25,5901.05,,240882000.0
2014-02-06,5934.35,,5947.0,5869.5,5928.0,,260212992.0
2014-02-07,5958.25,,5975.5,5927.85,5973.25,,250874000.0
2014-02-10,5945.25,,5976.2,5938.95,5967.75,,198968000.0
2014-02-11,5953.25,,5973.2,5944.95,5962.35,,212502000.0
2014-02-12,5969.55,,5993.5,5962.8,5976.2,,202760000.0
2014-02-13,5887.45,,5978.45,5877.55,5972.95,,207584992.0
2014-02-14,5928.35,,5935.4,5868.0,5908.7,,209076992.0
2014-02-17,5949.5,,5956.1,5918.4,5937.85,,166636992.0
2014-02-18,6002.5,,6016.1,5944.95,5948.65,,186352000.0
2014-02-19,6027.55,,6033.75,6003.35,6007.25,,145931008.0
2014-02-20,5974.0,,6006.95,5969.6,6000.9,,185499008.0
2014-02-21,6034.0,,6037.5,5990.35,5990.35,,172812000.0
2014-02-24,6059.1,,6064.05,6014.05,6022.5,,195764000.0
2014-02-25,6072.3,,6090.8,6052.2,6078.4,,202240000.0
2014-02-26,6103.65,,6109.65,6075.4,6075.4,,260248000.0
2014-02-28,6146.3,,6151.9,6098.2,6098.2,,278979008.0
2014-03-03,6099.05,,6151.1,6089.2,6134.95,,215138000.0
2014-03-04,6171.6,,6174.65,6095.75,6095.75,,251838000.0
2014-03-05,6202.5,,6209.5,6164.0,6201.8,,261714000.0
2014-03-06,6273.85,,6278.55,6215.4,6218.75,,282864000.0
2014-03-07,6388.1,,6397.7,6287.6,6287.6,,421540992.0
2014-03-10,6402.0,,6423.3,6355.5,6355.5,,348647008.0
2014-03-11,6372.7,,6429.45,6357.35,6403.45,,346993984.0
2014-03-12,6377.5,,6405.75,6351.15,6359.65,,244612000.0
2014-03-13,6351.45,,6423.5,6334.75,6357.35,,248922000.0
2014-03-14,6362.3,,6374.05,6294.45,6310.7,,257100992.0
2014-03-18,6387.25,,6431.05,6367.8,6388.85,,266388992.0
2014-03-19,6397.8,,6412.75,6379.0,6402.55,,261192992.0
2014-03-20,6356.25,,6396.7,6347.85,6382.8,,212236000.0
2014-03-21,6370.0,,6393.95,6362.95,6386.8,,262584992.0
2014-03-22,6376.2,,6381.5,6364.8,6375.55,,20555000.0
2014-03-24,6453.65,,6458.75,6392.15,6392.15,,224296992.0
2014-03-25,6463.6,,6468.4,6423.75,6424.25,,238144992.0
2014-03-26,6474.45,,6497.5,6452.0,6488.4,,272895008.0
2014-03-27,6513.3,,6543.2,6474.35,6484.45,,434048000.0
2014-03-28,6578.3,,6584.9,6524.1,6543.5,,294224000.0
2014-03-31,6597.05,,6616.6,6551.95,6605.5,,341449984.0
2014-04-01,6608.15,,6622.6,6563.4,6622.6,,263114000.0
2014-04-02,6646.35,,6651.9,6615.05,6644.85,,274784000.0
2014-04-03,6625.05,,6662.65,6587.15,6660.35,,305824992.0
2014-04-04,6589.95,,6629.65,6582.15,6629.65,,250243008.0
2014-04-07,6591.1,,6619.0,6543.7,6590.75,,221568992.0
2014-04-09,6691.9,,6702.9,6607.4,6617.65,,272705984.0
2014-04-10,6703.45,,6724.1,6679.35,6698.95,,346528000.0
2014-04-11,6681.85,,6694.7,6655.15,6667.0,,250916992.0
2014-04-15,6628.75,,6712.55,6611.45,6696.05,,219592992.0
2014-04-16,6572.8,,6649.65,6562.9,6624.3,,249348000.0
2014-04-17,6673.65,,6676.1,6584.0,6593.45,,234088000.0
2014-04-21,6716.1,,6722.75,6684.55,6684.55,,204728992.0
2014-04-22,6715.85,,6736.35,6707.35,6722.95,,199808992.0
2014-04-23,6737.2,,6755.15,6721.3,6723.9,,310888992.0
2014-04-25,6691.6,,6752.85,6679.85,6751.7,,270776992.0
2014-04-28,6674.9,,6698.1,6661.55,6689.55,,234182000.0
2014-04-29,6626.8,,6694.25,6621.0,6684.5,,225551008.0
2014-04-30,6598.55,,6688.2,6556.05,6636.7,,290574016.0
2014-05-02,6602.0,,6641.7,6596.55,6615.95,,194800000.0
2014-05-05,6605.35,,6644.1,6590.75,6590.75,,191808992.0
2014-05-06,6621.2,,6647.7,6606.85,6624.9,,163967008.0
2014-05-07,6561.95,,6626.2,6553.35,6616.1,,194792992.0
2014-05-08,6566.5,,6595.45,6545.5,6579.25,,186872000.0
2014-05-09,6756.1,,6766.2,6558.9,6560.75,,291124992.0
2014-05-12,6898.7,,6902.9,6760.45,6760.45,,264684992.0
2014-05-13,6999.45,,7055.95,6952.9,6960.85,,403417984.0
2014-05-14,7017.15,,7036.85,6980.35,7004.55,,332368000.0
2014-05-15,7024.05,,7062.2,6987.4,7020.95,,319708000.0
2014-05-16,7115.4,,7452.25,7043.6,7169.05,,636728000.0
2014-05-19,7208.25,,7224.25,7127.1,7188.95,,511888992.0
2014-05-20,7221.0,,7267.05,7193.05,7257.9,,423831008.0
2014-05-21,7201.95,,7237.45,7153.5,7225.5,,329592992.0
2014-05-22,7239.25,,7280.0,7216.85,7244.4,,377417984.0
2014-05-23,7334.9,,7346.5,7263.0,7272.45,,409756000.0
2014-05-26,7308.75,,7473.05,7211.4,7397.75,,483628000.0
2014-05-27,7259.8,,7313.1,7212.8,7313.1,,290542016.0
2014-05-28,7275.2,,7287.4,7243.75,7267.2,,293984992.0
2014-05-29,7182.9,,7270.15,7171.95,7263.45,,371672000.0
2014-05-30,7181.3,,7222.25,7164.95,7203.1,,452960992.0
2014-06-02,7311.35,,7316.6,7194.85,7214.55,,283143008.0
2014-06-03,7365.85,,7375.8,7295.4,7327.45,,366820992.0
2014-06-04,7363.5,,7386.25,7347.9,7367.45,,338403008.0
2014-06-05,7440.3,,7448.7,7326.45,7365.35,,411700992.0
2014-06-06,7554.8,,7562.25,7469.2,7488.3,,431143008.0
2014-06-09,7622.8,,7640.4,7589.65,7595.25,,387780000.0
2014-06-10,7618.9,,7648.85,7540.2,7647.75,,323296000.0
2014-06-11,7578.0,,7664.55,7540.45,7635.35,,336988992.0
2014-06-12,7596.45,,7605.75,7543.0,7591.1,,243291008.0
2014-06-13,7474.4,,7619.3,7456.55,7614.95,,294158016.0
2014-06-16,7469.3,,7480.65,7404.35,7466.35,,277688000.0
2014-06-17,7568.1,,7572.7,7447.2,7461.9,,282313984.0
2014-06-18,7497.75,,7608.7,7453.45,7573.3,,325168992.0
2014-06-19,7474.75,,7547.55,7440.25,7518.9,,244984992.0
2014-06-20,7446.8,,7498.2,7431.8,7477.25,,213326000.0
2014-06-23,7435.75,,7474.5,7388.1,7452.25,,214155008.0
2014-06-24,7523.4,,7536.0,7456.35,7456.35,,243092000.0
2014-06-25,7513.5,,7533.55,7502.3,7532.55,,213466000.0
2014-06-26,7443.95,,7516.45,7433.5,7500.5,,295929984.0
2014-06-27,7461.65,,7492.7,7432.65,7465.75,,216283008.0
2014-06-30,7571.0,,7582.0,7485.55,7485.55,,249044992.0
2014-07-01,7599.3,,7614.55,7581.9,7589.8,,226523008.0
2014-07-02,7699.05,,7706.2,7643.75,7647.75,,271348000.0
2014-07-03,7686.35,,7729.5,7678.25,7711.85,,242606000.0
2014-07-04,7720.3,,7725.75,7633.55,7691.0,,221524992.0
2014-07-07,7750.55,,7757.95,7720.65,7746.95,,290302016.0
2014-07-08,7564.0,,7771.35,7536.55,7767.1,,300024992.0
2014-07-09,7517.85,,7593.9,7481.1,7575.75,,293070016.0
2014-07-10,7510.25,,7670.0,7406.95,7521.55,,444160992.0
2014-07-11,7385.8,,7567.05,7372.15,7523.45,,324596000.0
2014-07-14,7388.35,,7413.3,7350.3,7391.35,,225040000.0
2014-07-15,7473.95,,7481.25,7399.3,7425.55,,214072992.0
2014-07-16,7568.05,,7582.15,7479.85,7510.35,,279168992.0
2014-07-17,7593.95,,7606.9,7557.25,7557.25,,259122000.0
2014-07-18,7608.7,,7629.35,7543.15,7581.15,,249726000.0
2014-07-21,7625.6,,7667.65,7616.2,7645.1,,187431008.0
2014-07-22,7701.8,,7706.3,7648.4,7650.55,,238500992.0
2014-07-23,7720.75,,7742.25,7678.0,7728.4,,212220000.0
2014-07-24,7751.95,,7757.75,7698.8,7722.8,,208216992.0
2014-07-25,7701.9,,7760.1,7654.95,7749.35,,258792992.0
2014-07-28,7665.9,,7708.75,7641.55,7703.55,,192284992.0
2014-07-30,7711.3,,7718.35,7629.0,7662.35,,278758016.0
2014-07-31,7650.35,,7716.3,7643.3,7703.35,,356628000.0
2014-08-01,7542.45,,7655.6,7534.35,7591.45,,291974016.0
2014-08-04,7624.85,,7635.7,7569.9,7577.0,,230579008.0
2014-08-05,7682.95,,7687.4,7582.3,7646.65,,224542000.0
2014-08-06,7614.15,,7683.5,7601.9,7661.45,,204263008.0
2014-08-07,7592.5,,7648.1,7574.3,7594.35,,189308992.0
2014-08-08,7504.1,,7531.65,7476.45,7531.65,,197104992.0
2014-08-11,7563.25,,7572.05,7538.0,7555.8,,178950000.0
2014-08-12,7657.45,,7665.7,7591.8,7619.2,,186827008.0
2014-08-13,7658.85,,7688.2,7613.6,7647.05,,245603008.0
2014-08-14,7715.05,,7718.65,7660.7,7674.75,,208278000.0
2014-08-18,7802.9,,7808.6,7705.15,7707.15,,209000992.0
2014-08-19,7835.15,,7849.2,7815.55,7830.4,,229652992.0
2014-08-20,7818.9,,7855.4,7808.85,7852.45,,202820992.0
2014-08-21,7840.35,,7868.65,7804.8,7820.55,,218172992.0
2014-08-22,7860.9,,7877.7,7846.25,7853.95,,181086000.0
2014-08-25,7841.8,,7910.8,7833.4,7878.85,,191435008.0
2014-08-26,7839.8,,7851.75,7792.65,7812.05,,228254000.0
2014-08-27,7868.3,,7884.05,7847.55,7869.4,,191056992.0
2014-08-28,7880.4,,7898.45,7865.8,7876.7,,312772000.0
2014-09-01,7968.05,,7974.3,7913.6,7913.6,,225298000.0
2014-09-02,8023.25,,8042.25,7977.95,7977.95,,220276992.0
2014-09-03,8058.75,,8085.05,8038.1,8050.7,,258354000.0
2014-09-04,8041.1,,8056.25,8001.85,8056.25,,238170000.0
2014-09-05,8034.05,,8068.25,7995.5,8045.75,,207968000.0
2014-09-08,8122.4,,8127.05,8075.55,8078.2,,196388000.0
2014-09-09,8110.45,,8124.3,8081.75,8113.0,,171904000.0
2014-09-10,8048.55,,8091.45,8036.75,8091.45,,184327008.0
2014-09-11,8047.3,,8082.95,8017.15,8068.9,,215336000.0
2014-09-12,8066.5,,8075.15,8034.15,8049.65,,205155008.0
2014-09-15,8008.9,,8035.1,7993.3,8034.05,,173371008.0
2014-09-16,7879.8,,8012.6,7871.35,8003.0,,213516992.0
2014-09-17,7923.5,,7934.75,7876.75,7918.85,,216423008.0
2014-09-18,8065.7,,8071.3,7889.55,7899.05,,198478000.0
2014-09-19,8062.8,,8112.45,8049.5,8079.6,,281262016.0
2014-09-22,8083.8,,8096.0,8008.5,8025.7,,169470000.0
2014-09-23,7949.65,,8099.7,7940.65,8083.25,,219187008.0
2014-09-24,7931.85,,7972.45,7874.75,7946.65,,282891008.0
2014-09-25,7835.75,,7946.7,7803.9,7934.1,,373524000.0
2014-09-26,7902.15,,7920.15,7771.15,7808.7,,248106000.0
2014-09-29,7900.6,,7934.6,7875.55,7910.95,,164446000.0
2014-09-30,7905.7,,7974.35,7866.1,7888.25,,231767008.0
2014-10-01,7884.25,,7923.85,7877.05,7901.8,,176219008.0
2014-10-07,7789.3,,7886.95,7779.55,7840.5,,213820992.0
2014-10-08,7780.55,,7808.45,7753.8,7767.1,,203396992.0
2014-10-09,7902.45,,7913.65,7821.85,7821.85,,205323008.0
2014-10-10,7796.15,,7865.35,7785.5,7854.55,,215538000.0
2014-10-13,7822.4,,7838.5,7730.8,7766.6,,184472000.0
2014-10-14,7808.95,,7867.0,7771.7,7860.4,,309870016.0
2014-10-16,7678.5,,7836.85,7656.9,7781.7,,304537984.0
2014-10-17,7719.85,,7757.25,7657.15,7670.0,,267274000.0
2014-10-20,7822.3,,7847.3,7796.4,7835.35,,261220992.0
2014-10-21,7872.65,,7880.05,7821.85,7848.7,,258790000.0
2014-10-22,7942.95,,7951.25,7921.15,7939.65,,217022000.0
2014-10-23,7964.8,,7981.1,7960.0,7976.75,,29251000.0
2014-10-27,7939.2,,8012.2,7933.6,8012.2,,205728992.0
2014-10-28,7973.15,,7980.85,7939.55,7945.45,,191559008.0
2014-10-29,8032.8,,8039.15,7997.5,8020.65,,213263008.0
2014-10-30,8108.0,,8117.15,8026.6,8026.6,,309550016.0
2014-10-31,8256.85,,8263.25,8138.6,8140.9,,289272992.0
2014-11-03,8265.85,,8283.2,8238.55,8282.3,,232603008.0
2014-11-05,8274.5,,8308.6,8264.1,8291.9,,249644000.0
2014-11-07,8281.75,,8295.8,8228.65,8271.7,,243268992.0
2014-11-10,8289.95,,8328.85,8250.45,8286.1,,216387008.0
2014-11-11,8312.95,,8327.15,8271.25,8302.7,,209276992.0
2014-11-12,8344.05,,8371.55,8329.7,8330.8,,216894000.0
2014-11-13,8318.1,,8367.75,8279.75,8367.75,,205450000.0
2014-11-14,8351.9,,8362.15,8309.2,8322.9,,232846000.0
2014-11-17,8395.75,,8401.45,8318.2,8341.8,,192960000.0
2014-11-18,8405.4,,8431.4,8386.1,8406.55,,246796000.0
2014-11-19,8358.2,,8434.1,8334.05,8419.85,,229283008.0
2014-11-20,8379.25,,8385.6,8329.95,8382.8,,204360992.0
2014-11-21,8443.0,,8455.25,8377.8,8386.65,,216280992.0
2014-11-24,8491.8,,8495.95,8455.9,8459.55,,220208000.0
2014-11-25,8415.75,,8495.55,8377.65,8493.3,,454260992.0
2014-11-26,8425.9,,8450.9,8390.8,8400.8,,224672000.0
2014-11-27,8448.15,,8459.75,8413.05,8426.1,,376137984.0
2014-11-28,8540.6,,8571.85,8471.3,8471.3,,309411008.0
2014-12-01,8513.0,,8571.7,8505.15,8559.1,,233112992.0
2014-12-02,8493.85,,8520.4,8463.7,8493.2,,230124000.0
2014-12-03,8522.75,,8532.45,8486.8,8500.45,,241908992.0
2014-12-04,8548.5,,8603.1,8509.3,8563.65,,225414000.0
